invoice_id,customer_id,amount,tax_amount,total_amount,status,due_date,date
4050,4015,76808.82,9985.15,86793.97,paid,2024-10-29,2024-09-14
4051,7179,175223.49,22779.05,198002.54,pending,2025-01-29,2024-11-30
4052,9602,19880.47,2584.46,22464.93,overdue,2025-05-28,2025-05-13
4053,4707,10740.96,1396.32,12137.28,paid,2025-10-10,2025-09-10
4054,2293,194589.1,25296.58,219885.68,cancelled,2025-08-24,2025-06-25
4055,6417,31563.91,4103.31,35667.22,paid,2025-01-29,2025-01-14
4056,3102,3140.25,408.23,3548.48,partial,2025-08-30,2025-08-23
4057,3684,21199.69,2755.96,23955.65,paid,2026-04-24,2026-04-17
4058,2996,101966.94,13255.7,115222.64,cancelled,2025-06-02,2025-05-03
4059,4899,112292.56,14598.03,126890.59,paid,2026-05-05,2026-04-28
4060,5899,161909.23,21048.2,182957.43,paid,2025-11-27,2025-09-28
4061,5075,161171.71,20952.32,182124.03,paid,2024-05-25,2024-03-26
4062,7510,100436.58,13056.76,113493.34,partial,2024-06-08,2024-06-01
4063,8892,12681.87,1648.64,14330.51,cancelled,2025-08-09,2025-06-25
4064,9864,185931.29,24171.07,210102.36,paid,2024-06-17,2024-05-03
4065,6167,39813.27,5175.73,44989.0,pending,2025-11-20,2025-10-06
4066,1083,144087.96,18731.43,162819.39,overdue,2024-08-14,2024-08-07
4067,3348,142237.37,18490.86,160728.23,pending,2025-12-23,2025-12-16
4068,5989,94224.3,12249.16,106473.46,pending,2024-03-13,2024-02-27
4069,3503,158828.97,20647.77,179476.74,partial,2026-06-04,2026-05-28
4070,8881,23912.52,3108.63,27021.15,paid,2025-07-26,2025-05-27
4071,3536,130021.69,16902.82,146924.51,paid,2025-10-30,2025-08-31
4072,2634,9935.16,1291.57,11226.73,overdue,2025-04-21,2025-03-22
4073,8838,70858.89,9211.66,80070.55,pending,2025-10-29,2025-10-22
4074,8236,34076.19,4429.9,38506.09,overdue,2025-02-10,2025-02-03
4075,7153,60052.06,7806.77,67858.83,paid,2025-10-15,2025-08-16
4076,9398,173141.64,22508.41,195650.05,paid,2025-09-15,2025-08-31
4077,5228,29242.82,3801.57,33044.39,partial,2025-01-02,2024-12-18
4078,4320,121194.89,15755.34,136950.23,pending,2025-04-11,2025-04-04
4079,9371,32015.51,4162.02,36177.53,paid,2026-05-11,2026-04-11
4080,5217,45037.63,5854.89,50892.52,pending,2024-09-22,2024-07-24
4081,2571,134366.28,17467.62,151833.9,partial,2024-04-01,2024-03-02
4082,9732,52712.85,6852.67,59565.52,partial,2025-09-30,2025-09-23
4083,8792,35639.64,4633.15,40272.79,paid,2024-11-15,2024-10-01
4084,8312,22088.17,2871.46,24959.63,paid,2024-06-09,2024-04-25
4085,2718,185698.93,24140.86,209839.79,paid,2024-07-20,2024-07-05
4086,7111,40511.59,5266.51,45778.1,paid,2026-01-25,2025-12-11
4087,1348,118698.97,15430.87,134129.84,paid,2025-06-26,2025-06-19
4088,5970,59843.09,7779.6,67622.69,overdue,2025-04-01,2025-03-25
4089,4993,53001.28,6890.17,59891.45,overdue,2024-09-06,2024-08-22
4090,281,185770.3,24150.14,209920.44,pending,2026-01-23,2026-01-08
4091,712,138413.26,17993.72,156406.98,paid,2025-02-03,2025-01-19
4092,8561,167469.88,21771.08,189240.96,paid,2025-03-14,2025-02-27
4093,1282,177424.8,23065.22,200490.02,cancelled,2024-07-26,2024-06-26
4094,1357,72949.74,9483.47,82433.21,paid,2026-05-18,2026-05-03
4095,753,126451.27,16438.67,142889.94,paid,2024-05-01,2024-04-24
4096,3397,99327.89,12912.63,112240.52,paid,2026-05-31,2026-05-16
4097,8571,14726.14,1914.4,16640.54,paid,2026-04-10,2026-02-24
4098,6064,119181.24,15493.56,134674.8,paid,2026-06-07,2026-05-08
4099,7457,171629.35,22311.82,193941.17,overdue,2024-08-28,2024-08-13
4100,3629,95578.2,12425.17,108003.37,paid,2026-02-06,2026-01-07
4101,9399,197072.18,25619.38,222691.56,partial,2024-11-02,2024-10-26
4102,4946,17341.98,2254.46,19596.44,paid,2025-06-28,2025-06-13
4103,542,31992.45,4159.02,36151.47,paid,2025-07-29,2025-05-30
4104,2208,175549.09,22821.38,198370.47,paid,2024-04-12,2024-04-05
4105,1506,93021.71,12092.82,105114.53,paid,2024-03-18,2024-03-11
4106,3368,40829.6,5307.85,46137.45,pending,2024-03-31,2024-03-01
4107,1089,177615.57,23090.02,200705.59,pending,2025-01-04,2024-11-05
4108,8519,67946.77,8833.08,76779.85,pending,2024-03-01,2024-01-31
4109,3878,107113.37,13924.74,121038.11,partial,2026-02-24,2025-12-26
4110,8780,27154.28,3530.06,30684.34,paid,2026-01-19,2025-12-05
4111,3995,162920.91,21179.72,184100.63,pending,2025-02-05,2024-12-22
4112,621,126499.62,16444.95,142944.57,paid,2026-04-13,2026-03-29
4113,3588,159139.46,20688.13,179827.59,pending,2026-05-13,2026-05-06
4114,2727,17705.68,2301.74,20007.42,cancelled,2026-04-13,2026-02-27
4115,5981,198490.48,25803.76,224294.24,paid,2026-06-01,2026-05-25
4116,6875,51303.54,6669.46,57973.0,partial,2026-01-14,2026-01-07
4117,9596,21402.88,2782.37,24185.25,paid,2024-10-24,2024-10-17
4118,2821,18659.42,2425.72,21085.14,paid,2025-06-26,2025-05-12
4119,1873,143691.41,18679.88,162371.29,partial,2024-12-16,2024-11-16
4120,2915,195336.67,25393.77,220730.44,paid,2024-12-19,2024-12-04
4121,5461,191083.4,24840.84,215924.24,pending,2025-12-06,2025-11-21
4122,9346,76831.2,9988.06,86819.26,paid,2024-07-18,2024-06-18
4123,6711,135084.53,17560.99,152645.52,paid,2025-02-20,2025-02-13
4124,5244,102589.54,13336.64,115926.18,pending,2025-07-17,2025-05-18
4125,7602,141448.71,18388.33,159837.04,pending,2025-03-03,2025-01-02
4126,638,68773.75,8940.59,77714.34,paid,2026-02-28,2026-02-13
4127,6836,116647.2,15164.14,131811.34,partial,2025-07-08,2025-06-23
4128,5506,70751.45,9197.69,79949.14,partial,2025-09-04,2025-07-06
4129,351,131413.05,17083.7,148496.75,pending,2026-05-02,2026-04-25
4130,7146,78303.14,10179.41,88482.55,pending,2025-11-16,2025-11-09
4131,690,51492.81,6694.07,58186.88,paid,2026-04-22,2026-03-23
4132,1023,90084.42,11710.97,101795.39,partial,2026-01-05,2025-12-06
4133,2796,84434.83,10976.53,95411.36,paid,2024-04-08,2024-02-08
4134,5472,178845.5,23249.92,202095.42,paid,2024-11-03,2024-09-04
4135,5904,105622.24,13730.89,119353.13,paid,2026-01-02,2025-11-03
4136,8766,164947.65,21443.19,186390.84,overdue,2025-04-19,2025-04-12
4137,3430,144677.25,18808.04,163485.29,overdue,2024-05-29,2024-05-22
4138,8448,181737.64,23625.89,205363.53,paid,2024-08-09,2024-08-02
4139,3236,22325.6,2902.33,25227.93,paid,2026-02-10,2025-12-27
4140,841,111125.57,14446.32,125571.89,pending,2025-09-13,2025-07-15
4141,9044,98042.19,12745.48,110787.67,pending,2024-05-10,2024-04-25
4142,3678,131555.36,17102.2,148657.56,pending,2025-02-24,2025-01-25
4143,8917,139667.0,18156.71,157823.71,overdue,2026-02-09,2026-02-02
4144,5512,31616.12,4110.1,35726.22,pending,2024-11-02,2024-09-03
4145,2789,64811.98,8425.56,73237.54,paid,2024-03-08,2024-03-01
4146,6745,164223.61,21349.07,185572.68,overdue,2026-01-19,2025-11-20
4147,4727,189228.23,24599.67,213827.9,pending,2024-07-11,2024-05-27
4148,2002,32750.3,4257.54,37007.84,partial,2025-10-27,2025-08-28
4149,1711,33014.84,4291.93,37306.77,paid,2024-10-21,2024-09-06
4150,2932,21275.75,2765.85,24041.6,partial,2024-10-24,2024-08-25
4151,356,160506.58,20865.86,181372.44,paid,2024-03-28,2024-03-13
4152,8301,71427.68,9285.6,80713.28,paid,2024-09-09,2024-07-26
4153,3699,113721.48,14783.79,128505.27,paid,2024-05-21,2024-04-21
4154,4711,18963.78,2465.29,21429.07,paid,2026-04-17,2026-02-16
4155,7636,185464.11,24110.33,209574.44,pending,2025-10-02,2025-09-02
4156,2680,3274.44,425.68,3700.12,paid,2024-07-17,2024-07-02
4157,3715,152638.45,19843.0,172481.45,paid,2025-03-18,2025-02-01
4158,4065,147295.94,19148.47,166444.41,overdue,2024-05-22,2024-05-15
4159,4227,63463.99,8250.32,71714.31,partial,2025-04-30,2025-04-23
4160,6996,152245.69,19791.94,172037.63,paid,2025-09-17,2025-07-19
4161,3294,137241.02,17841.33,155082.35,pending,2024-04-11,2024-02-26
4162,8893,134024.21,17423.15,151447.36,paid,2026-01-02,2025-12-18
4163,9994,74451.56,9678.7,84130.26,pending,2024-03-13,2024-02-27
4164,4726,57923.56,7530.06,65453.62,partial,2025-10-07,2025-09-30
4165,3364,127814.85,16615.93,144430.78,pending,2024-05-29,2024-05-14
4166,4479,33361.04,4336.94,37697.98,pending,2026-03-07,2026-02-28
4167,4103,122828.97,15967.77,138796.74,pending,2025-03-21,2025-01-20
4168,6604,76178.69,9903.23,86081.92,pending,2024-03-13,2024-03-06
4169,2373,83369.43,10838.03,94207.46,paid,2026-04-22,2026-04-07
4170,1126,2163.21,281.22,2444.43,overdue,2025-05-17,2025-05-02
4171,177,128330.82,16683.01,145013.83,pending,2025-02-17,2025-01-18
4172,8081,194077.75,25230.11,219307.86,pending,2026-05-08,2026-05-01
4173,8076,45673.59,5937.57,51611.16,pending,2024-05-09,2024-04-09
4174,2583,195853.01,25460.89,221313.9,partial,2024-11-19,2024-11-12
4175,4228,6540.62,850.28,7390.9,pending,2024-08-07,2024-06-08
4176,6958,81051.7,10536.72,91588.42,pending,2026-04-01,2026-03-25
4177,990,91278.35,11866.19,103144.54,cancelled,2025-04-16,2025-03-17
4178,5567,92129.4,11976.82,104106.22,paid,2025-04-27,2025-02-26
4179,2381,64031.37,8324.08,72355.45,paid,2024-05-18,2024-04-03
4180,7305,105029.6,13653.85,118683.45,partial,2026-07-06,2026-05-22
4181,3199,167145.16,21728.87,188874.03,overdue,2024-06-05,2024-05-06
4182,8800,23478.02,3052.14,26530.16,pending,2025-11-23,2025-11-16
4183,2295,55463.92,7210.31,62674.23,overdue,2026-01-03,2025-12-27
4184,9197,86076.64,11189.96,97266.6,paid,2026-01-19,2026-01-12
4185,2369,112704.81,14651.63,127356.44,paid,2025-12-24,2025-12-09
4186,7689,78251.7,10172.72,88424.42,pending,2024-07-05,2024-06-28
4187,7966,33640.67,4373.29,38013.96,partial,2024-09-20,2024-09-05
4188,7089,159961.4,20794.98,180756.38,pending,2024-06-16,2024-06-09
4189,665,142793.44,18563.15,161356.59,pending,2025-12-13,2025-10-14
4190,7973,13621.66,1770.82,15392.48,overdue,2026-03-10,2026-01-09
4191,1612,49482.01,6432.66,55914.67,paid,2024-04-14,2024-03-15
4192,5291,168882.07,21954.67,190836.74,paid,2025-07-11,2025-07-04
4193,9414,119825.4,15577.3,135402.7,partial,2025-10-23,2025-09-08
4194,6090,99963.71,12995.28,112958.99,overdue,2024-04-11,2024-03-27
4195,6336,10419.33,1354.51,11773.84,partial,2025-02-12,2024-12-14
4196,6637,194946.54,25343.05,220289.59,partial,2026-05-23,2026-03-24
4197,9488,128856.48,16751.34,145607.82,overdue,2026-01-11,2025-12-27
4198,565,175954.04,22874.03,198828.07,overdue,2024-06-29,2024-06-14
4199,7232,115680.84,15038.51,130719.35,pending,2025-01-13,2024-11-29
4200,3094,36105.12,4693.67,40798.79,pending,2024-08-23,2024-07-24
4201,7269,121549.85,15801.48,137351.33,paid,2025-03-30,2025-03-23
4202,8350,17373.54,2258.56,19632.1,pending,2024-05-02,2024-03-18
4203,6398,5779.98,751.4,6531.38,pending,2024-05-20,2024-05-13
4204,4355,41250.66,5362.59,46613.25,pending,2026-04-28,2026-03-14
4205,6900,109723.26,14264.02,123987.28,overdue,2026-02-12,2026-01-13
4206,2987,92163.41,11981.24,104144.65,paid,2024-06-17,2024-06-02
4207,2272,180156.49,23420.34,203576.83,partial,2025-09-11,2025-08-27
4208,5058,93961.32,12214.97,106176.29,paid,2024-05-24,2024-03-25
4209,6219,100973.3,13126.53,114099.83,pending,2024-12-30,2024-10-31
4210,1986,178027.9,23143.63,201171.53,pending,2025-08-22,2025-06-23
4211,1592,126417.36,16434.26,142851.62,pending,2026-02-07,2026-01-23
4212,254,78036.9,10144.8,88181.7,pending,2024-07-01,2024-06-16
4213,2925,87206.29,11336.82,98543.11,pending,2026-05-26,2026-05-19
4214,102,154748.33,20117.28,174865.61,pending,2025-09-27,2025-07-29
4215,9083,91022.33,11832.9,102855.23,overdue,2025-01-31,2024-12-17
4216,6671,84657.84,11005.52,95663.36,pending,2025-01-29,2024-12-30
4217,8441,161389.39,20980.62,182370.01,paid,2025-04-11,2025-04-04
4218,8192,75800.89,9854.12,85655.01,paid,2025-12-19,2025-12-04
4219,4869,143808.08,18695.05,162503.13,overdue,2024-10-06,2024-08-22
4220,4338,159157.39,20690.46,179847.85,pending,2025-06-30,2025-06-15
4221,2938,89860.0,11681.8,101541.8,paid,2024-11-07,2024-10-31
4222,1663,131131.96,17047.15,148179.11,paid,2026-03-12,2026-02-25
4223,1499,186547.83,24251.22,210799.05,overdue,2024-01-20,2024-01-05
4224,810,197684.17,25698.94,223383.11,cancelled,2024-06-23,2024-05-09
4225,6514,152686.03,19849.18,172535.21,partial,2025-01-16,2025-01-01
4226,276,48588.02,6316.44,54904.46,partial,2025-02-16,2025-02-09
4227,8675,18586.91,2416.3,21003.21,overdue,2026-06-06,2026-04-22
4228,5085,26729.2,3474.8,30204.0,partial,2025-04-08,2025-03-24
4229,7670,45531.18,5919.05,51450.23,pending,2024-04-29,2024-04-14
4230,4505,139358.33,18116.58,157474.91,overdue,2024-04-17,2024-02-17
4231,3855,179889.28,23385.61,203274.89,partial,2025-01-31,2024-12-17
4232,1589,102790.06,13362.71,116152.77,partial,2024-12-04,2024-11-27
4233,1154,87933.19,11431.31,99364.5,overdue,2025-03-22,2025-02-05
4234,5548,160435.38,20856.6,181291.98,paid,2025-04-03,2025-03-27
4235,7100,181424.46,23585.18,205009.64,pending,2024-02-04,2024-01-20
4236,3411,43008.74,5591.14,48599.88,paid,2024-07-04,2024-06-19
4237,817,98059.55,12747.74,110807.29,pending,2024-09-29,2024-09-14
4238,3080,166019.83,21582.58,187602.41,pending,2026-06-16,2026-05-02
4239,6192,88427.99,11495.64,99923.63,paid,2024-08-25,2024-06-26
4240,6437,111007.46,14430.97,125438.43,pending,2025-08-25,2025-08-10
4241,8614,47540.39,6180.25,53720.64,paid,2026-01-11,2025-12-27
4242,5131,169323.4,22012.04,191335.44,overdue,2025-04-30,2025-03-31
4243,1036,95502.1,12415.27,107917.37,pending,2025-05-20,2025-04-05
4244,9983,180105.79,23413.75,203519.54,overdue,2025-04-19,2025-04-04
4245,8732,134039.71,17425.16,151464.87,partial,2025-12-08,2025-10-09
4246,1078,25418.86,3304.45,28723.31,overdue,2026-04-26,2026-04-11
4247,802,191889.69,24945.66,216835.35,pending,2024-11-16,2024-09-17
4248,3805,164444.09,21377.73,185821.82,pending,2024-04-23,2024-03-24
4249,1122,155642.84,20233.57,175876.41,paid,2025-11-28,2025-10-29
4250,6223,150279.09,19536.28,169815.37,paid,2026-07-11,2026-05-27
4251,2334,46701.85,6071.24,52773.09,partial,2025-03-21,2025-03-14
4252,8561,131215.15,17057.97,148273.12,pending,2024-05-12,2024-04-27
4253,8072,179944.63,23392.8,203337.43,pending,2026-01-04,2025-12-20
4254,2889,109811.37,14275.48,124086.85,partial,2025-03-07,2025-02-05
4255,6886,65575.36,8524.8,74100.16,pending,2024-05-06,2024-03-22
4256,9719,162920.25,21179.63,184099.88,paid,2025-06-09,2025-05-10
4257,7188,89925.35,11690.3,101615.65,paid,2024-10-10,2024-09-10
4258,1187,144968.85,18845.95,163814.8,overdue,2026-02-05,2026-01-06
4259,736,167232.12,21740.18,188972.3,paid,2025-03-14,2025-03-07
4260,4518,94044.03,12225.72,106269.75,pending,2025-09-05,2025-08-21
4261,3521,195516.9,25417.2,220934.1,paid,2026-03-10,2026-02-23
4262,7389,175943.73,22872.68,198816.41,paid,2025-03-03,2025-02-16
4263,9251,145638.06,18932.95,164571.01,pending,2026-04-22,2026-02-21
4264,9499,82048.14,10666.26,92714.4,paid,2024-08-20,2024-08-13
4265,8710,190135.84,24717.66,214853.5,paid,2025-10-25,2025-10-18
4266,5606,71952.2,9353.79,81305.99,paid,2025-08-20,2025-07-21
4267,6189,100059.59,13007.75,113067.34,overdue,2025-07-25,2025-06-10
4268,8401,9053.23,1176.92,10230.15,pending,2025-02-02,2025-01-26
4269,8743,158431.91,20596.15,179028.06,paid,2025-09-27,2025-08-13
4270,9514,125307.78,16290.01,141597.79,paid,2025-10-24,2025-08-25
4271,4924,187259.2,24343.7,211602.9,paid,2024-04-13,2024-03-29
4272,5051,39365.69,5117.54,44483.23,paid,2024-04-04,2024-02-04
4273,8186,119674.5,15557.69,135232.19,pending,2026-03-10,2026-02-23
4274,3611,140551.16,18271.65,158822.81,paid,2024-02-16,2024-02-09
4275,5618,198816.89,25846.2,224663.09,overdue,2025-07-05,2025-06-28
4276,8402,102990.97,13388.83,116379.8,overdue,2024-07-15,2024-07-08
4277,1624,6956.03,904.28,7860.31,pending,2024-05-20,2024-04-20
4278,1864,192852.19,25070.78,217922.97,pending,2024-07-04,2024-06-19
4279,1316,28067.67,3648.8,31716.47,paid,2025-04-30,2025-03-31
4280,4514,99478.14,12932.16,112410.3,paid,2025-01-27,2025-01-20
4281,5377,107392.23,13960.99,121353.22,paid,2025-08-09,2025-07-10
4282,1891,152483.22,19822.82,172306.04,paid,2025-03-20,2025-02-03
4283,4606,134369.71,17468.06,151837.77,pending,2025-09-09,2025-08-25
4284,9446,15564.68,2023.41,17588.09,paid,2025-08-05,2025-06-21
4285,4397,20285.11,2637.06,22922.17,paid,2025-05-12,2025-04-27
4286,6085,108692.97,14130.09,122823.06,paid,2024-09-04,2024-08-05
4287,3908,135022.85,17552.97,152575.82,overdue,2024-12-19,2024-11-19
4288,281,33207.2,4316.94,37524.14,overdue,2024-09-19,2024-08-05
4289,7975,195129.61,25366.85,220496.46,pending,2024-03-14,2024-02-13
4290,8864,169310.69,22010.39,191321.08,paid,2024-02-09,2024-01-25
4291,8577,190394.72,24751.31,215146.03,overdue,2025-06-20,2025-05-06
4292,3247,21807.02,2834.91,24641.93,pending,2024-08-12,2024-06-28
4293,6765,104612.98,13599.69,118212.67,paid,2024-10-25,2024-09-25
4294,1752,199839.75,25979.17,225818.92,partial,2025-05-31,2025-04-01
4295,385,38222.01,4968.86,43190.87,paid,2024-05-14,2024-03-15
4296,6626,182062.03,23668.06,205730.09,pending,2024-10-06,2024-09-21
4297,4738,178375.22,23188.78,201564.0,cancelled,2024-08-24,2024-07-25
4298,3206,11780.55,1531.47,13312.02,pending,2025-10-30,2025-10-23
4299,890,38952.56,5063.83,44016.39,paid,2026-01-16,2025-12-02
4300,9220,18085.74,2351.15,20436.89,overdue,2024-07-04,2024-06-04
4301,662,81710.37,10622.35,92332.72,partial,2025-03-09,2025-01-08
4302,6103,91960.0,11954.8,103914.8,cancelled,2024-06-04,2024-05-05
4303,8304,136459.56,17739.74,154199.3,paid,2025-02-24,2025-01-10
4304,8554,152506.52,19825.85,172332.37,pending,2025-04-04,2025-03-28
4305,9959,187013.42,24311.74,211325.16,overdue,2026-06-26,2026-05-12
4306,6548,44989.78,5848.67,50838.45,pending,2024-04-23,2024-04-08
4307,2909,186882.25,24294.69,211176.94,pending,2025-08-22,2025-08-15
4308,5769,116621.84,15160.84,131782.68,overdue,2025-11-19,2025-10-05
4309,5519,16302.72,2119.35,18422.07,overdue,2025-04-18,2025-04-11
4310,6157,171610.14,22309.32,193919.46,pending,2024-03-27,2024-01-27
4311,3456,191998.97,24959.87,216958.84,partial,2024-03-02,2024-01-02
4312,4833,154851.21,20130.66,174981.87,paid,2024-05-11,2024-03-27
4313,6691,83712.25,10882.59,94594.84,paid,2024-04-03,2024-02-03
4314,4934,23430.42,3045.95,26476.37,pending,2025-11-16,2025-09-17
4315,7900,57761.06,7508.94,65270.0,overdue,2025-08-08,2025-07-09
4316,9603,29881.21,3884.56,33765.77,partial,2025-07-07,2025-05-23
4317,8553,25296.63,3288.56,28585.19,partial,2026-02-03,2026-01-19
4318,8193,56156.74,7300.38,63457.12,paid,2024-10-13,2024-10-06
4319,2266,64533.46,8389.35,72922.81,pending,2025-09-28,2025-08-29
4320,8379,12034.72,1564.51,13599.23,cancelled,2024-08-01,2024-06-17
4321,6851,156331.97,20323.16,176655.13,overdue,2025-08-12,2025-06-13
4322,5736,84337.08,10963.82,95300.9,paid,2025-02-02,2025-01-18
4323,9669,108922.8,14159.96,123082.76,paid,2025-12-06,2025-10-07
4324,703,113897.86,14806.72,128704.58,paid,2024-03-08,2024-02-22
4325,2618,71887.47,9345.37,81232.84,pending,2026-06-14,2026-04-30
4326,8479,199566.87,25943.69,225510.56,pending,2026-06-01,2026-04-17
4327,9469,20881.0,2714.53,23595.53,pending,2025-04-15,2025-03-16
4328,9733,122440.11,15917.21,138357.32,pending,2025-05-19,2025-05-12
4329,3808,61630.98,8012.03,69643.01,cancelled,2026-04-08,2026-02-22
4330,3892,126901.34,16497.17,143398.51,overdue,2026-04-19,2026-04-04
4331,9836,8444.11,1097.73,9541.84,pending,2024-11-21,2024-09-22
4332,3996,185725.78,24144.35,209870.13,pending,2025-12-26,2025-12-11
4333,6600,161996.61,21059.56,183056.17,paid,2026-03-19,2026-03-12
4334,2151,163236.96,21220.8,184457.76,paid,2024-05-17,2024-05-02
4335,2683,157259.85,20443.78,177703.63,paid,2025-08-23,2025-08-16
4336,5729,56140.41,7298.25,63438.66,overdue,2024-12-21,2024-11-06
4337,1678,183616.49,23870.14,207486.63,paid,2025-02-12,2025-01-13
4338,3198,123401.05,16042.14,139443.19,paid,2025-07-13,2025-05-29
4339,8003,47708.45,6202.1,53910.55,pending,2025-04-27,2025-04-20
4340,26,137238.16,17840.96,155079.12,pending,2026-03-17,2026-01-31
4341,1083,61569.36,8004.02,69573.38,paid,2025-09-30,2025-09-23
4342,543,142887.0,18575.31,161462.31,overdue,2026-07-12,2026-05-28
4343,8174,15299.36,1988.92,17288.28,paid,2025-12-05,2025-11-05
4344,6421,128125.42,16656.3,144781.72,paid,2024-03-18,2024-02-02
4345,2760,69902.12,9087.28,78989.4,pending,2025-09-20,2025-09-13
4346,2499,15267.46,1984.77,17252.23,partial,2024-04-09,2024-04-02
4347,8321,112945.11,14682.86,127627.97,pending,2026-03-16,2026-03-01
4348,5883,91383.23,11879.82,103263.05,pending,2025-04-27,2025-02-26
4349,4075,61498.26,7994.77,69493.03,pending,2025-11-30,2025-10-31
4350,6781,84527.43,10988.57,95516.0,partial,2025-08-29,2025-07-15
4351,1225,118362.18,15387.08,133749.26,partial,2025-02-02,2025-01-18
4352,9545,66728.62,8674.72,75403.34,pending,2024-06-28,2024-05-29
4353,708,148177.59,19263.09,167440.68,paid,2025-02-26,2025-02-11
4354,4831,54692.76,7110.06,61802.82,overdue,2024-04-29,2024-02-29
4355,1118,145690.93,18939.82,164630.75,pending,2026-07-10,2026-06-10
4356,6284,138706.56,18031.85,156738.41,paid,2025-11-21,2025-10-22
4357,3625,128567.06,16713.72,145280.78,overdue,2025-06-11,2025-06-04
4358,9234,38409.27,4993.21,43402.48,pending,2026-04-29,2026-03-15
4359,9542,179720.96,23363.72,203084.68,pending,2025-12-02,2025-11-02
4360,7064,169827.47,22077.57,191905.04,partial,2025-11-29,2025-10-15
4361,4613,98784.0,12841.92,111625.92,paid,2025-09-15,2025-08-31
4362,9160,60456.86,7859.39,68316.25,overdue,2026-03-15,2026-01-14
4363,7229,189110.0,24584.3,213694.3,paid,2026-04-25,2026-04-18
4364,1650,141166.25,18351.61,159517.86,pending,2025-09-23,2025-08-24
